TransactionID,CustomerID,Amount,IP_Location,Device,TransactionTime,TransactionDate,TransactionType,OldBalance,NewBalance,SenderAccount,ReceiverAccount,SenderLocation,ReceiverLocation,SenderBank,ReceiverBank,isFraud
1022,2636,593.24,184.119.210.181,Mobile,22:11:16,1973-03-09,Withdrawal,3038.0,2444.76,GB82WGGI33854147247838,GB04PWTX29167531568281,South Tiffany,South Tiffany,BNI,Mandiri,0
273,6396,10518.24,144.32.97.248,Mobile,16:35:35,2012-09-19,Deposit,15323.45,4805.210000000001,GB49WMSO89149279174523,GB24OAWV69519142089361,Amyhaven,Edwardston,BRI,BRI,1
44,9043,3308.44,153.248.80.254,Mobile,22:49:19,2011-07-16,Deposit,2232.69,-1075.75,GB09LYYP59528253030688,GB48KKFI85282090661142,Pricechester,Roberthaven,BCA,BRI,1
1642,3874,629.47,173.180.214.111,Tablet,18:40:49,1979-02-14,Withdrawal,10247.85,9618.380000000001,GB17OWUK62765514515214,GB37FWWQ54902600592588,Raymondfort,Raymondfort,BCA,BCA,0
1625,7398,2318.11,171.249.246.250,Tablet,23:42:04,1971-03-03,Transfer,14393.75,12075.64,GB26BKGC59828922208824,GB76KIZI65836653892804,Port Danielleville,Port Danielleville,CIMB,BRI,0
391,1467,11321.09,149.167.185.185,Desktop,17:22:27,1987-07-15,Withdrawal,8156.0,-3165.09,GB59XJAK40154037016287,GB40RKGM05176122218034,Grahamview,Mosleyfurt,BNI,BRI,1
612,7656,6261.03,95.250.105.0,Tablet,16:25:24,2003-02-24,Deposit,7128.99,867.96,GB48GTTM40431232410306,GB88TPNL15576080009232,Kimberlyberg,New Ashleyside,BCA,BRI,1
942,2774,12837.33,105.47.93.13,Tablet,07:32:11,1980-06-14,Withdrawal,17838.0,5000.67,GB40KEQV35914092096655,GB40MNDY90408636544164,Ricestad,Edwardshaven,BRI,BRI,1
1354,2209,696.76,190.214.141.209,Tablet,03:54:09,1989-11-16,Transfer,5078.63,4381.87,GB66CIWG44816960434020,GB22UXKU70904802760872,North Elizabethberg,North Elizabethberg,BCA,Mandiri,0
982,7979,27141.65,210.211.92.159,Desktop,04:31:29,2014-01-15,Withdrawal,18109.95,-9031.7,GB45AEDU14047816276265,GB90BASJ17327766741110,Atkinshaven,Angelachester,Mandiri,BCA,1
1128,3073,2526.16,44.70.0.199,Mobile,13:44:28,1993-08-04,Transfer,8436.0,5909.84,GB19HUWP36286956973926,GB32BYCN12603596504618,North James,North James,CIMB,BRI,0
1954,2816,291.15,130.163.143.214,Tablet,08:41:58,2005-09-07,Deposit,1003.59,712.44,GB48MPDW24364697618780,GB08VIGW98207305615788,Peterville,Peterville,BNI,BCA,0
213,4058,5358.45,114.211.160.114,Mobile,17:00:50,1973-12-07,Deposit,5149.32,-209.1300000000001,GB72JQTD29770324253961,GB35PBTZ16444909157662,Gilbertstad,North Alexis,BNI,BNI,1
1915,8786,1563.3,190.92.194.8,Mobile,23:06:04,2024-06-14,Transfer,5947.34,4384.04,GB83IRPL45589189768328,GB44ZKGQ27993257520457,Charlesbury,Charlesbury,CIMB,BNI,0
1119,1184,2784.39,169.41.203.52,Tablet,02:03:49,1986-06-19,Transfer,9416.57,6632.18,GB26VEFS74501547931146,GB62PEBC17516041292023,South Max,South Max,CIMB,BCA,0
425,8793,21784.04,49.191.223.77,Mobile,01:29:47,2013-08-25,Deposit,16380.11,-5403.93,GB15TANO45751733139513,GB96NBMP65561091848355,Port Teresa,Johnshire,BCA,BRI,1
1043,6422,3699.57,205.50.215.147,Mobile,10:09:08,2007-02-24,Withdrawal,13676.19,9976.62,GB38ZCSX80861523366602,GB25HDHE34025149875299,South Carl,South Carl,Mandiri,Mandiri,0
1041,6802,1054.36,213.93.118.97,Tablet,19:58:12,1998-08-29,Transfer,4021.0,2966.6400000000003,GB47JVQR41664286117954,GB45LHJF01064350245883,Longmouth,Longmouth,CIMB,Mandiri,0
1822,3663,1723.6,113.109.94.144,Tablet,04:28:16,1974-03-26,Transfer,10860.66,9137.06,GB66OZXA04873877128737,GB82ZYOX13299158912162,Sweeneyport,Sweeneyport,BNI,Mandiri,0
1683,1639,3067.6,188.178.151.118,Mobile,12:40:10,1992-01-04,Withdrawal,8509.52,5441.92,GB35SIFB23861687193688,GB06LUCA26812241073784,New Jameston,New Jameston,CIMB,BRI,0
1884,9553,1824.0,216.157.172.118,Desktop,10:19:15,2024-04-22,Purchase,4744.26,2920.26,GB16CHGX12514784151893,GB53ISSS87326330629734,Roberttown,Roberttown,CIMB,BRI,0
961,9652,19246.28,159.17.225.40,Mobile,12:42:24,1988-11-15,Purchase,16561.0,-2685.279999999999,GB65UOIS57702228663574,GB42ZLAF14444165659462,Williamtown,Port Johnfurt,BNI,BNI,1
292,5499,2052.12,116.210.174.30,Tablet,21:28:14,1997-06-05,Withdrawal,1458.2,-593.9199999999998,GB57CXPJ37422059034113,GB41XMHO48735451509136,Johnfort,Lake Joshua,BNI,CIMB,1
1922,4971,5518.96,192.25.157.16,Desktop,08:13:22,1988-01-31,Transfer,16570.6,11051.64,GB75DEOI59155398470459,GB94BOXQ91410534384415,Lake Michelleside,Lake Michelleside,BCA,CIMB,0
586,9807,4267.71,90.56.83.166,Mobile,00:43:22,2004-08-13,Transfer,4867.76,600.0500000000002,GB82JSHQ18047001424184,GB57BKOY10299352215367,Parksville,North Jill,CIMB,BNI,1
1856,9543,305.55,48.126.233.146,Desktop,00:26:51,1973-04-10,Transfer,2694.25,2388.7,GB15WTON67941488983653,GB81QBSA73156665946417,Dennismouth,Dennismouth,BNI,BRI,0
137,4413,13457.26,23.183.4.235,Desktop,01:42:46,2018-01-02,Transfer,18928.45,5471.1900000000005,GB94LBZY00567431844806,GB08RHWU57648312198630,South Taratown,Hatfieldshire,BRI,CIMB,1
1055,8183,2744.13,58.96.97.123,Desktop,14:44:05,2023-03-27,Deposit,15087.45,12343.32,GB03GMUM43857898577232,GB23MPUU58930110791085,Christophertown,Christophertown,BNI,BRI,0
430,4079,20688.13,9.107.210.142,Mobile,15:11:42,2014-07-20,Transfer,18838.38,-1849.75,GB12QNZJ20414739397173,GB86OXKH05806784322685,Brooksside,Paulchester,BRI,BRI,1
1095,6557,362.88,94.224.85.209,Tablet,21:30:45,1993-07-04,Transfer,1609.06,1246.1799999999998,GB20NTVJ35572882782157,GB09LOVL81870446218804,New Jacobside,New Jacobside,Mandiri,Mandiri,0
386,3464,10846.86,105.217.62.235,Mobile,21:42:41,1974-11-16,Transfer,17078.77,6231.91,GB65NIFZ90215882956952,GB18VYHI47394388595817,Gregoryville,Hernandezton,BNI,Mandiri,1
802,8241,12196.68,67.119.247.159,Desktop,18:40:03,2020-06-15,Withdrawal,10525.5,-1671.1800000000003,GB70EGNC38975498223965,GB98WBXE44396890121058,Dianefurt,New Johntown,Mandiri,BRI,1
16,6796,15988.31,5.147.107.46,Tablet,07:29:19,1999-03-20,Withdrawal,16804.82,816.5100000000002,GB20IWPE72116863826838,GB83ORXJ02205049480160,North Kurt,Port Steven,CIMB,BNI,1
775,3339,16204.56,159.163.155.56,Desktop,10:53:10,1988-03-01,Deposit,13343.99,-2860.5699999999997,GB26QLCR18314537456525,GB54JPMN58002194651438,Lake Jenniferview,West Courtney,BCA,BNI,1
1674,1094,96.13,90.1.218.166,Mobile,00:58:45,1996-04-20,Deposit,4515.5,4419.37,GB14MPUS43598532646109,GB41DDIP93805268940818,New Michelleview,New Michelleview,BRI,CIMB,0
490,4950,4932.91,161.80.144.22,Desktop,02:55:43,2020-11-02,Withdrawal,3383.22,-1549.69,GB14DXOM57303235540224,GB68YRUP49922825588931,Bradleymouth,South Laurenfurt,Mandiri,CIMB,1
127,7784,4859.84,29.110.173.103,Desktop,02:38:13,2013-02-04,Purchase,3666.55,-1193.29,GB16GJFX06858755564859,GB24XYJF78545014142336,Joshuaside,Ochoabury,CIMB,BNI,1
22,1447,17968.77,27.203.206.189,Mobile,17:45:37,1970-09-15,Deposit,15143.27,-2825.5,GB62FHRK88182341844937,GB47SUAV15783203817710,South Johnburgh,Evansport,BNI,BCA,1
918,7877,16064.31,214.126.69.56,Mobile,13:30:14,2010-11-04,Deposit,11459.92,-4604.389999999999,GB98MCPM82678972811028,GB39XOOE83804002452612,Hernandezchester,North Phillip,BNI,BCA,1
1287,5790,1697.05,7.210.61.196,Mobile,07:14:31,1986-03-21,Deposit,18124.13,16427.08,GB85ASAD20654342498009,GB46JMAV82863710729692,North Erik,North Erik,CIMB,BCA,0
1255,4377,268.17,99.163.2.214,Mobile,22:33:40,2017-02-09,Purchase,1363.17,1095.0,GB79LALA25592038572673,GB47VTOB25528526258889,Lake Sandra,Lake Sandra,Mandiri,BNI,0
1816,4629,542.43,115.135.64.136,Tablet,17:48:16,2020-04-14,Purchase,2204.53,1662.1000000000004,GB87MGLG22729925301714,GB18WSZR65063724498482,Wendyton,Wendyton,BCA,Mandiri,0
243,7784,6370.48,154.18.214.163,Tablet,04:36:39,2010-04-27,Transfer,4300.24,-2070.24,GB02GXQN66641025248204,GB24XRHI86904859103526,Port Williambury,Davisstad,Mandiri,BNI,1
1726,5419,5771.03,202.159.138.156,Desktop,18:40:16,1981-11-28,Deposit,14801.95,9030.920000000002,GB40IFTO99456802809451,GB33GBWM23391529081233,Barbaramouth,Barbaramouth,BNI,CIMB,0
849,6919,17269.14,171.128.13.205,Tablet,15:36:14,2022-07-26,Deposit,14822.5,-2446.6399999999994,GB26OQMZ38102812100982,GB67UGGC32576084756803,Lisashire,East Tammystad,BNI,BCA,1
1250,6595,707.98,148.174.38.75,Desktop,03:17:07,1984-05-29,Deposit,2722.45,2014.4699999999998,GB34QERE29398987771104,GB93KCDT82195927473284,Port Megan,Port Megan,BNI,BCA,0
718,7001,10567.21,144.234.195.77,Desktop,19:41:16,1994-10-06,Deposit,13373.02,2805.8100000000013,GB91OYCM28144575726486,GB82QSDA27854739441266,New Amanda,North Jonathanmouth,BRI,BNI,1
1122,1554,673.61,128.248.44.221,Mobile,10:48:19,1975-03-19,Withdrawal,3790.56,3116.95,GB14OYMX38188648302886,GB33ZVWQ68597031210086,Lake David,Lake David,BNI,BCA,0
1215,9964,6424.18,214.110.135.139,Mobile,08:44:33,2014-10-06,Purchase,18210.85,11786.669999999998,GB91IEMG45845725708592,GB91OSLP64362043437254,Curtisland,Curtisland,CIMB,BRI,0
1107,9559,281.43,215.71.116.193,Mobile,04:42:33,1983-08-14,Purchase,2279.22,1997.7899999999997,GB80LJAN96439398536716,GB49HXMU78865581725327,Tannermouth,Tannermouth,BNI,CIMB,0
530,9088,9354.54,149.164.109.222,Tablet,17:22:37,1998-05-11,Withdrawal,8447.95,-906.5900000000001,GB79WIJB25858286441902,GB14PDRK08311445874049,Michelehaven,Lake Thomasview,BCA,CIMB,1
644,5443,10013.32,90.233.174.97,Mobile,22:06:10,2022-08-03,Withdrawal,11238.09,1224.7700000000004,GB13PEVA75613559623794,GB21PKST20467714621847,Port Sherryburgh,Gabrielleville,BRI,Mandiri,1
1942,1472,4300.15,214.200.90.78,Tablet,09:07:50,1977-02-01,Deposit,15367.35,11067.2,GB22YSJB85807429040326,GB81EPMA12976790393444,Davismouth,Davismouth,CIMB,BRI,0
1306,9829,5791.07,29.29.27.4,Tablet,12:27:13,2000-12-03,Withdrawal,19910.68,14119.61,GB45JSPY57841985892604,GB25TAME49062402409738,South Lindseychester,South Lindseychester,Mandiri,CIMB,0
670,8473,420.73,89.4.70.125,Desktop,23:31:10,1984-08-18,Purchase,698.13,277.4,GB58ONTD45335643085959,GB95LQDY32509132760336,New Jeremyburgh,West Alantown,BRI,BNI,1
1047,3894,4310.32,2.212.96.191,Mobile,19:17:58,2006-02-27,Withdrawal,14698.61,10388.29,GB37MPSG88533080017061,GB84WSRG15930871950874,New Joshuaburgh,New Joshuaburgh,BCA,BCA,0
1714,6529,2655.72,15.31.150.16,Desktop,14:09:25,1976-02-23,Deposit,17064.28,14408.56,GB02QMQC42111542510377,GB21OHHA57768244207479,Jenkinsstad,Jenkinsstad,BCA,Mandiri,0
351,7540,7776.39,46.242.199.227,Mobile,11:35:44,1983-04-05,Withdrawal,9476.15,1699.7599999999993,GB27GMJA06212094265191,GB90RCLP37754715983856,East Mauricemouth,Lake Linda,BNI,BRI,1
1576,5299,2350.7,175.86.249.19,Desktop,17:52:40,2003-12-14,Transfer,11580.2,9229.5,GB07MJLW80932007562239,GB67HMOG47890362324261,Stephanieshire,Stephanieshire,CIMB,CIMB,0
1528,5046,1100.99,90.97.164.69,Mobile,17:56:42,1979-12-05,Deposit,4674.53,3573.54,GB03AWDE11433019141155,GB91WVDN50420396309996,Collinston,Collinston,BNI,Mandiri,0
151,8919,11788.92,219.174.231.26,Mobile,14:04:54,1979-06-30,Purchase,14040.1,2251.1800000000003,GB41SOHL48785378665729,GB53FDNH22814475757805,Bryantport,Fieldsburgh,BRI,BCA,1
1999,8338,3827.66,40.193.142.220,Tablet,12:11:15,2018-08-29,Transfer,19868.21,16040.55,GB25UFQT01789622665293,GB44UWXU93471395905764,East Christopher,East Christopher,CIMB,BCA,0
878,3615,2753.37,68.214.208.182,Tablet,08:39:42,2015-12-28,Deposit,4138.18,1384.8100000000004,GB43EAGM89529216681714,GB18ECWK53274908119695,West Jennifer,New Kelseyfort,CIMB,BRI,1
1244,8708,2967.39,172.171.222.183,Tablet,12:39:37,1976-12-15,Withdrawal,8638.07,5670.68,GB31DIQE08106771550876,GB81FMPQ52492925183516,Lake Tylerport,Lake Tylerport,BRI,CIMB,0
773,4323,9119.32,142.63.15.123,Tablet,13:34:14,1999-09-26,Purchase,9573.75,454.4300000000003,GB09OFAB20030672043608,GB84OBAO48627000463425,West Tara,Vaughntown,CIMB,Mandiri,1
494,4056,22493.94,39.131.59.162,Mobile,21:25:20,1978-08-07,Purchase,18399.54,-4094.399999999998,GB73SYWD69297264807022,GB66FDAK47710836734073,North Crystalburgh,Richardsonville,BNI,BRI,1
128,4345,25448.53,200.230.164.7,Desktop,10:10:15,2021-11-05,Purchase,17601.34,-7847.189999999999,GB73XWII26935845033748,GB48OGVE00312707110684,Jacksonton,North Lisabury,CIMB,BCA,1
1798,2583,1801.34,12.194.160.62,Desktop,12:51:06,1971-02-18,Transfer,5878.91,4077.5699999999997,GB18UFZY99424948875249,GB47HKXI15585959757165,Davisville,Davisville,BCA,BCA,0
89,4925,3460.72,106.195.205.184,Tablet,10:31:13,1971-06-27,Withdrawal,3685.81,225.09000000000015,GB42HAWD09056570059761,GB62NLUX64428471407782,East Laura,Greeneside,CIMB,CIMB,1
1599,6757,2069.2,146.255.113.28,Mobile,22:27:43,1972-01-02,Withdrawal,11252.93,9183.73,GB32TLKY99198986908314,GB83DKAG30052314512216,Lisaland,Lisaland,BNI,Mandiri,0
1252,6566,443.46,167.123.254.150,Mobile,09:31:19,1990-12-30,Purchase,1130.23,686.77,GB81HLVJ52819932685669,GB31ILJH34918951656819,Rogerland,Rogerland,CIMB,Mandiri,0
1742,3888,2628.06,88.82.141.235,Tablet,13:42:15,2013-08-27,Purchase,14063.78,11435.720000000001,GB38LYHY24611445190842,GB54NDUT25226878278154,Wilcoxberg,Wilcoxberg,BNI,BRI,0
1464,7632,437.33,192.36.39.231,Mobile,15:44:09,1997-05-02,Transfer,1267.37,830.04,GB32KBVU67617684404573,GB41BEPO71932690964682,Jamesfurt,Jamesfurt,CIMB,BRI,0
1952,7944,879.68,179.45.176.34,Mobile,07:24:36,1989-08-07,Withdrawal,6895.93,6016.25,GB49SHHF76714122624788,GB74UQHQ35731793610237,Lake Jamie,Lake Jamie,BCA,CIMB,0
1225,9095,1783.06,28.51.174.188,Desktop,20:07:53,1971-10-03,Transfer,16078.98,14295.92,GB89NESF80620897243018,GB55TRBX11159383230614,Edwardfurt,Edwardfurt,BRI,BNI,0
902,1858,8384.01,139.226.130.220,Tablet,14:45:37,1997-02-24,Withdrawal,6215.88,-2168.13,GB90QUOI82256547527497,GB10RKXU49743770489395,West Jeremyfurt,Youngside,BRI,BNI,1
1451,9915,1980.72,158.78.195.168,Tablet,06:35:29,2017-11-20,Deposit,13638.19,11657.470000000001,GB96XDFH55835402257143,GB84CXED11079200812507,Kimberlystad,Kimberlystad,BRI,BNI,0
1815,6541,3483.63,118.86.253.88,Desktop,16:05:02,2017-11-24,Withdrawal,13388.13,9904.5,GB93NUIG21615719120326,GB04DBSU19327104646900,Brendaland,Brendaland,Mandiri,BCA,0
1763,7562,526.65,133.249.78.144,Tablet,17:48:53,1982-11-07,Deposit,2723.69,2197.04,GB78LBSX09345136582739,GB66XQGJ85429340084775,North Connieburgh,North Connieburgh,BNI,BNI,0
1783,1706,1402.75,223.10.211.249,Mobile,13:21:41,1989-07-05,Purchase,4727.56,3324.8100000000004,GB93DVHK26917049349549,GB80QFYB90279777031618,South Audreyshire,South Audreyshire,CIMB,BNI,0
568,3343,16889.63,186.47.19.71,Desktop,12:04:50,2006-07-10,Purchase,15096.99,-1792.6400000000012,GB80VCAS38702558159807,GB59HTRH90759756496599,Port Robinmouth,Hansenport,BCA,Mandiri,1
305,1675,18160.93,22.88.169.94,Desktop,11:19:38,1991-06-06,Purchase,14250.78,-3910.1499999999996,GB36GYNC28054678827612,GB43ITQC29992065237483,North Robertland,New Davidchester,Mandiri,BCA,1
268,4584,13967.9,145.220.69.52,Desktop,04:05:12,2021-04-11,Transfer,18155.95,4188.050000000001,GB80WBKU30172072128074,GB73RJVF06310395776032,Rachelhaven,Schneiderburgh,BRI,BRI,1
1355,4510,3519.6,215.161.6.54,Desktop,19:53:38,2024-09-16,Withdrawal,9520.53,6000.93,GB46FKFV94273668998475,GB92ZQVI38507262689204,Lisachester,Lisachester,CIMB,BCA,0
1373,3249,3394.64,193.185.221.182,Tablet,12:31:48,1994-01-15,Deposit,16871.31,13476.670000000002,GB36VJOX36172826675194,GB88RSEI80543887812836,Lake Emily,Lake Emily,Mandiri,CIMB,0
1402,2382,133.09,154.54.20.138,Mobile,04:19:20,1972-06-22,Deposit,1342.49,1209.4,GB72HQHC66291017598408,GB58APKR06199187174569,South Alexanderchester,South Alexanderchester,CIMB,BCA,0
1842,4632,7046.49,20.103.239.1,Mobile,01:22:39,2022-04-03,Deposit,19152.73,12106.24,GB37DHNB03442412774664,GB31KJWO56965581139360,Brianside,Brianside,Mandiri,BNI,0
1895,7311,2581.34,211.156.2.243,Desktop,04:53:18,1992-01-26,Withdrawal,7896.3,5314.96,GB78JHTV15955858086155,GB63VAHX77665367293746,Duranton,Duranton,BCA,BCA,0
124,3428,16730.94,188.244.154.253,Mobile,23:51:09,2009-08-19,Withdrawal,11554.67,-5176.269999999999,GB81JTFX94414436231816,GB49LMNT82652659851900,Michaelberg,Rachelmouth,BNI,BNI,1
495,3308,411.8,145.252.205.139,Tablet,05:57:53,2019-10-17,Withdrawal,542.38,130.57999999999998,GB43IUEO36577964556207,GB21UTGF90594333300850,South Julie,East Jennifer,BNI,Mandiri,1
858,7337,20850.49,195.110.45.4,Mobile,11:04:15,2012-09-22,Transfer,13985.71,-6864.7800000000025,GB35HDTP13670962878006,GB51UFXG61956578621894,Williambury,New Tinashire,CIMB,BCA,1
488,6271,4461.88,110.123.172.181,Tablet,12:30:19,1990-04-23,Deposit,3853.95,-607.9300000000003,GB10GSJE47652678323541,GB77GHQC40967468985365,Lake Jefffort,Lake Jenniferville,BRI,BRI,1
1209,3725,435.51,42.8.195.189,Desktop,21:09:53,2020-04-30,Withdrawal,8031.14,7595.63,GB83KEFM84794420429508,GB03HKNE25184334362095,Port Garybury,Port Garybury,Mandiri,Mandiri,0
105,3703,15131.68,95.153.153.113,Desktop,06:17:53,2019-02-25,Transfer,14180.27,-951.4099999999999,GB86IQHH38936173556392,GB63NBFW52375424994532,South James,Stuartfort,BNI,CIMB,1
135,7650,14071.89,116.237.176.175,Mobile,10:14:21,2011-08-10,Withdrawal,14909.05,837.1599999999999,GB15XUJZ10708072862967,GB08TZDW81472885240132,Cruzchester,Schroederside,Mandiri,CIMB,1
711,5724,12592.92,180.218.65.64,Mobile,06:54:12,2016-07-19,Purchase,18400.4,5807.480000000001,GB81QFDQ59432780425298,GB42PNFH13853624104602,Fullerbury,West Tyler,BRI,Mandiri,1
1672,6466,1885.89,11.5.245.28,Desktop,07:04:18,1973-12-11,Deposit,18100.3,16214.41,GB19KYYL05938755829626,GB75NSPB37935036635312,Port Jeremyton,Port Jeremyton,CIMB,Mandiri,0
1997,5075,4542.37,215.136.235.114,Mobile,23:58:56,2015-09-13,Transfer,11745.23,7202.86,GB88RCNB08730491065989,GB29RCMB14984315493512,West Jesse,West Jesse,BNI,BRI,0
1529,9481,13.3,81.147.123.127,Mobile,00:08:50,2016-09-02,Purchase,748.71,735.4100000000001,GB23EBFL95112376925137,GB41XEXR44732274247416,Williammouth,Williammouth,BNI,BCA,0
1331,3627,1801.75,199.92.125.21,Desktop,07:36:24,2014-05-17,Transfer,7687.89,5886.14,GB45YKDU83197250121631,GB43PRTY67263190781728,Lake Marytown,Lake Marytown,CIMB,BCA,0
1429,1624,1289.96,130.67.34.240,Tablet,19:23:33,1992-07-21,Deposit,11635.65,10345.689999999999,GB14MMBS97815908239033,GB89HHLP15196931107454,Grayhaven,Grayhaven,Mandiri,Mandiri,0
1556,9634,7195.83,168.100.60.101,Tablet,03:04:34,2008-08-23,Withdrawal,19321.12,12125.289999999999,GB70ITRK62222523943874,GB66BCFZ98784947183638,East Jonathan,East Jonathan,BNI,BRI,0
1133,5398,6098.26,119.227.112.101,Desktop,01:17:36,2015-11-11,Deposit,16416.51,10318.249999999998,GB73UCFM01502566183968,GB44AREM23460108054393,Jamesstad,Jamesstad,CIMB,BRI,0
972,9554,15043.3,74.56.153.74,Desktop,01:38:51,2007-12-20,Deposit,18736.77,3693.470000000001,GB30LGNP57314765597767,GB59EVOY18609119774606,New Heatherport,Lake Christopher,CIMB,CIMB,1
140,2052,6864.12,112.173.244.235,Desktop,10:45:02,1989-06-05,Withdrawal,10601.45,3737.330000000001,GB91ISDR46764079037409,GB81QPVU46813968791081,South John,Powellton,BCA,BRI,1
1708,3822,4760.34,68.48.208.146,Tablet,19:25:45,1992-05-11,Withdrawal,13099.24,8338.9,GB55LHWF32670784684579,GB97SQJI33851540792279,North Victoria,North Victoria,BRI,BCA,0
1549,6082,1732.4,54.52.48.170,Mobile,20:49:14,1973-09-12,Transfer,8477.69,6745.290000000001,GB84JZTU12883253907658,GB57YKTT65169248604957,Andreashire,Andreashire,Mandiri,BNI,0
1878,9065,1435.09,80.250.74.138,Tablet,01:05:09,1978-11-25,Withdrawal,10974.58,9539.49,GB71PHCH45008052684754,GB42YXDI95087690357155,Hansonville,Hansonville,Mandiri,Mandiri,0
694,2162,1340.12,192.224.224.186,Desktop,01:13:31,2017-10-05,Deposit,1708.27,368.1500000000001,GB70OPYC69840236611912,GB71GOEV53891447723345,West Lawrence,Moranland,BRI,BCA,1
1477,9106,2424.92,37.67.209.254,Tablet,09:44:03,1972-05-02,Transfer,15224.14,12799.22,GB47KVWV49144699333528,GB57ZMKN55947626332065,New Brycefurt,New Brycefurt,BNI,BRI,0
1127,6722,787.03,197.1.66.89,Mobile,15:50:15,1991-11-16,Withdrawal,4914.87,4127.84,GB52SGNW40799672578607,GB57SCAU37130963010108,Blevinsmouth,Blevinsmouth,Mandiri,CIMB,0
1767,2131,1011.95,64.22.115.70,Desktop,12:53:45,2002-05-24,Transfer,10932.09,9920.14,GB85XYJX94849776680680,GB24VIQR57654713314240,West Stacey,West Stacey,Mandiri,BCA,0
774,7712,3140.18,206.15.192.186,Desktop,17:04:35,1984-11-14,Withdrawal,2356.05,-784.1299999999997,GB20BGPL20544413161240,GB09DRBN01795241400926,East Amber,Simmonsfurt,CIMB,BRI,1
209,1731,14685.0,94.235.100.123,Desktop,07:01:04,1979-05-28,Deposit,17232.45,2547.4500000000007,GB05OHGF45525491301907,GB96IRJH17010094525288,New Amandaburgh,East Jeffreyborough,Mandiri,BRI,1
161,7599,9404.39,104.208.53.63,Tablet,00:26:35,1990-05-05,Withdrawal,7389.7,-2014.6899999999996,GB37LJFE29010079411140,GB29VCVA20496965702238,Port Johntown,Lake Kristineview,CIMB,BNI,1
301,6830,13775.54,25.114.207.179,Mobile,16:56:20,1970-09-11,Deposit,9900.31,-3875.2300000000014,GB46LRMM49273888372482,GB52WOCH91295590860496,Port Andreastad,Cruzland,BRI,Mandiri,1
1454,8474,1531.97,74.246.88.150,Tablet,00:42:07,1974-06-18,Deposit,15401.02,13869.050000000001,GB83KZRS38510566340986,GB89THYU30822046349771,Lake Heather,Lake Heather,CIMB,BNI,0
1060,1270,646.76,77.128.16.63,Mobile,05:08:05,1976-08-16,Purchase,7415.38,6768.62,GB07CKCH32516878644657,GB63QRFG42166048580621,North Brittany,North Brittany,BRI,CIMB,0
74,8280,4403.38,148.192.152.247,Tablet,04:40:56,1986-09-16,Transfer,6444.95,2041.5699999999997,GB64RGFX51206369542486,GB90QWLU48324003742608,Vanceview,Jayborough,Mandiri,BNI,1
917,4032,10634.46,135.96.246.164,Tablet,00:41:49,2000-08-14,Deposit,9594.76,-1039.699999999999,GB22ABEF48576520213896,GB62ZOZK97354201203132,Jenniferside,Lake Jonathanborough,BNI,Mandiri,1
1776,9878,2469.24,21.249.125.82,Mobile,09:50:36,1989-08-30,Deposit,13944.16,11474.92,GB88XCLR69626700412653,GB26ZLCI68857993539568,East Maureenville,East Maureenville,BNI,BCA,0
1501,6035,1023.8,96.160.25.101,Mobile,13:48:25,2020-11-13,Deposit,6058.1,5034.3,GB42WLEN93075046234706,GB43VCQM94594757818390,North Brentville,North Brentville,BCA,BCA,0
1441,2482,1516.85,166.153.26.152,Mobile,00:22:18,1980-08-10,Purchase,16152.67,14635.82,GB04VGUV77688984344809,GB33CRNW46232654264631,East David,East David,BNI,BCA,0
784,1991,8031.02,35.55.164.93,Desktop,23:43:01,2017-06-05,Deposit,7096.94,-934.0800000000008,GB75LNDG44845773074538,GB72LRLL18761633044260,New Samanthaberg,Port Leahside,BNI,BCA,1
1260,1159,1989.64,116.109.122.125,Mobile,22:28:15,2001-03-30,Purchase,5495.72,3506.08,GB95ATOW94237298917259,GB02DVOX78585743281329,Lake Carlborough,Lake Carlborough,CIMB,Mandiri,0
210,8722,9395.76,113.205.7.31,Tablet,11:55:42,2010-09-05,Transfer,8167.1,-1228.6599999999999,GB38LVHF73279340149566,GB27PIIX24358807524962,South Sarahton,South Bryan,CIMB,Mandiri,1
432,3593,2994.9,161.75.176.176,Tablet,04:17:49,1999-02-01,Withdrawal,2239.32,-755.5799999999999,GB85LPIW98745310101161,GB30ARYO58053131922828,Mikeland,South Lori,BRI,CIMB,1
883,4631,2223.78,88.72.83.127,Mobile,06:57:56,1978-06-20,Withdrawal,2486.84,263.05999999999995,GB31INJX50063289849668,GB48NAXG48892061403300,Gailshire,East Karen,BNI,Mandiri,1
730,4368,8821.66,180.175.129.204,Mobile,03:16:29,1988-11-22,Purchase,11395.39,2573.7299999999996,GB33BRIJ88297906830381,GB09MLWI07407970032717,New Christophermouth,Mooreport,BRI,BRI,1
674,9506,6806.45,14.176.19.44,Tablet,02:32:09,1971-09-06,Deposit,6873.62,67.17000000000007,GB27EFGV96400302982524,GB24ZOWB35820867355240,New Mario,East Bethhaven,CIMB,CIMB,1
1515,2876,2636.86,48.202.33.168,Desktop,22:48:50,1976-12-14,Withdrawal,17349.72,14712.86,GB20QBZQ85437538437145,GB43ZJKA11885228052962,New Kathrynfurt,New Kathrynfurt,BRI,Mandiri,0
72,1304,15150.68,180.18.3.250,Mobile,07:12:51,2024-03-04,Transfer,18354.94,3204.2599999999984,GB10CYGC41281323197389,GB34NCLX98804914989256,Kevinstad,Lake Ashleytown,CIMB,Mandiri,1
